ligne,station,ordre,correspondance,station_norm,station_key,main_line,affluence_score
RER C 8,Pont de l’Alma,12,METRO 9,pont de l'alma,pont de l'alma,RER C,0.3969
RER C 8,Invalides,13,"METRO 8, METRO 13",invalides,invalides,RER C,0.7
RER C 8,Musée d’Orsay,14,METRO 12,musee d'orsay,musee d'orsay,RER C,0.63
RER C 8,Saint-Michel Notre Dame,15,"RER B, METRO 4, METRO 10",saint michel notre dame,saint michel,RER C,0.48999999999999994
RER C 8,Paris Austerlitz,16,"METRO 5, METRO 10",paris austerlitz,gare d'austerlitz,RER C,0.45499999999999996
RER C 8,Bibliothèque François Mitterrand,17,METRO 14,bibliotheque francois mitterrand,bibliotheque francois mitterrand,RER C,0.7
RER C 8,Ivry sur Seine,18,METRO 7,ivry sur seine,ivry sur seine,RER C,0.63
RER C 8,Vitry sur Seine,19,,vitry sur seine,vitry sur seine,RER C,0.5670000000000001
RER C 8,Les Ardoines,20,,les ardoines,les ardoines,RER C,0.5103000000000001
RER C 8,Choisy le Roi,21,,choisy le roi,choisy le roi,RER C,0.45927000000000007
RER C 8,Les Saules,22,,les saules,les saules,RER C,0.41334300000000007
RER C 8,Orly Ville,23,,orly ville,orly ville,RER C,0.3720087000000001
RER C 8,Pont de Rungis – Aéroport d’Orly,24,METRO 14,pont de rungis aeroport d'orly,pont de rungis aeroport d'orly,RER C,0.3348078300000001
RER C 8,Rungis La Fraternelle,25,,rungis la fraternelle,rungis la fraternelle,RER C,0.30132704700000007
RER C 8,Chemin d’Antony,26,,chemin d'antony,chemin d'antony,RER C,0.27119434230000006
RER C 8,Massy Verrières,27,RER B,massy verrieres,massy verrieres,RER C,0.42
RER C 8,Massy Palaiseau,28,RER B,massy palaiseau,massy,RER C,0.6
RER C 8,Savigny sur Orge,29,,savigny sur orge,savigny sur orge,RER C,0.54
RER C 8,Épinay sur Orge,30,,epinay sur orge,epinay sur orge,RER C,0.48600000000000004
RER C 8,Sainte-Geneviève des Bois,31,,sainte genevieve des bois,sainte genevieve des bois,RER C,0.43740000000000007
RER C 8,Saint-Michel sur Orge,32,,saint michel sur orge,saint michel sur orge,RER C,0.39366000000000007
RER C 8,Brétigny,33,,bretigny,bretigny,RER C,0.35429400000000005
RER C 8,Marolles en Hurepoix,34,,marolles en hurepoix,marolles en hurepoix,RER C,0.31886460000000005
RER C 8,Bouray,35,,bouray,bouray,RER C,0.28697814000000005
RER C 8,Lardy,36,,lardy,lardy,RER C,0.25828032600000006
RER C 8,Chamarande,37,,chamarande,chamarande,RER C,0.23245229340000007
RER C 8,Étréchy,38,,etrechy,etrechy,RER C,0.20920706406000006
RER C 8,Étampes,39,,etampes,etampes,RER C,0.18828635765400006
RER C 8,Saint Martin d’Étampes,40,,saint martin d'etampes,saint martin d'etampes,RER C,0.16945772188860006
RER C 9,Saint Quentin en Yvelines,1,,saint quentin en yvelines,saint quentin en yvelines,RER C,0.18983603961
RER C 9,Saint-Cyr,2,,saint cyr,saint cyr,RER C,0.2109289329
RER C 9,Versailles Chantiers,3,,versailles chantiers,versailles chantiers,RER C,0.234365481
RER C 9,Viroflay Rive Gauche,4,METRO 6,viroflay rive gauche,viroflay rive gauche,RER C,0.26040609
RER C 9,Chaville Vélizy,5,,chaville velizy,chaville velizy,RER C,0.2893401
RER C 9,Meudon Val Fleury,6,,meudon val fleury,meudon val fleury,RER C,0.32148899999999997
RER C 9,Issy,7,,issy,issy,RER C,0.35720999999999997
RER C 9,Issy Val de Seine,8,,issy val de seine,clamart,RER C,0.3969
RER C 9,Pont du Garigliano – Hôpital Européen Georges Pompidou,9,,pont du garigliano hopital europeen georges pompidou,pont du garigliano hopital europeen georges pompidou,RER C,0.44099999999999995
RER C 9,Javel,10,METRO 10,javel,javel,RER C,0.48999999999999994
RER C 9,Champ de Mars – Tour Eiffel,11,METRO 6,champ de mars tour eiffel,champ de mars,RER C,0.44099999999999995
RER C 9,Pont de l’Alma,12,METRO 9,pont de l'alma,pont de l'alma,RER C,0.3969
RER C 9,Invalides,13,"METRO 8, METRO 13",invalides,invalides,RER C,0.7
RER C 9,Musée d’Orsay,14,METRO 12,musee d'orsay,musee d'orsay,RER C,0.63
RER C 9,Saint-Michel Notre Dame,15,"RER B, METRO 4, METRO 10",saint michel notre dame,saint michel,RER C,0.48999999999999994
RER C 9,Paris Austerlitz,16,"METRO 5, METRO 10",paris austerlitz,gare d'austerlitz,RER C,0.45499999999999996
RER C 9,Bibliothèque François Mitterrand,17,METRO 14,bibliotheque francois mitterrand,bibliotheque francois mitterrand,RER C,0.7
RER C 9,Ivry sur Seine,18,METRO 7,ivry sur seine,ivry sur seine,RER C,0.63
RER C 9,Vitry sur Seine,19,,vitry sur seine,vitry sur seine,RER C,0.5670000000000001
RER C 9,Les Ardoines,20,,les ardoines,les ardoines,RER C,0.5103000000000001
RER C 9,Choisy le Roi,21,,choisy le roi,choisy le roi,RER C,0.45927000000000007
RER C 9,Les Saules,22,,les saules,les saules,RER C,0.41334300000000007
RER C 9,Orly Ville,23,,orly ville,orly ville,RER C,0.3720087000000001
RER C 9,Pont de Rungis – Aéroport d’Orly,24,METRO 14,pont de rungis aeroport d'orly,pont de rungis aeroport d'orly,RER C,0.3348078300000001
RER C 9,Rungis La Fraternelle,25,,rungis la fraternelle,rungis la fraternelle,RER C,0.30132704700000007
RER C 9,Chemin d’Antony,26,,chemin d'antony,chemin d'antony,RER C,0.27119434230000006
RER C 9,Massy Verrières,27,RER B,massy verrieres,massy verrieres,RER C,0.42
RER C 9,Massy Palaiseau,28,RER B,massy palaiseau,massy,RER C,0.6
RER C 9,Brétigny,29,,bretigny,bretigny,RER C,0.54
RER C 9,La Norville – Saint-Germain lès Arpajon,30,,la norville saint germain les arpajon,la norville saint germain les arpajon,RER C,0.48600000000000004
RER C 9,Arpajon,31,,arpajon,arpajon,RER C,0.43740000000000007
RER C 9,Égly,32,,egly,egly,RER C,0.39366000000000007
RER C 9,Breuillet – Bruyères le Châtel,33,,breuillet bruyeres le chatel,breuillet bruyeres le chatel,RER C,0.35429400000000005
RER C 9,Breuillet Village,34,,breuillet village,breuillet village,RER C,0.31886460000000005
RER C 9,Saint-Chéron,35,,saint cheron,saint cheron,RER C,0.28697814000000005
RER C 9,Sermaise,36,,sermaise,sermaise,RER C,0.25828032600000006
RER C 9,Dourdan,37,,dourdan,dourdan,RER C,0.23245229340000007
RER C 9,Dourdan la Forêt,38,,dourdan la foret,dourdan la foret,RER C,0.20920706406000006
RER D 1,Creil,1,,creil,creil,RER D,0.15
RER D 1,Ormoy-Villers,2,,ormoy villers,ormoy villers,RER D,0.15
RER D 1,Montataire,3,,montataire,montataire,RER D,0.15
RER D 1,Cramoisy,4,,cramoisy,cramoisy,RER D,0.15
RER D 1,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,RER D,0.15
RER D 1,Rieux,6,,rieux,rieux,RER D,0.15062908612320003
RER D 1,Villiers-le-Sec,7,,villiers le sec,villiers le sec,RER D,0.16736565124800004
RER D 1,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,RER D,0.18596183472000005
RER D 1,Clermont,9,,clermont,clermont,RER D,0.20662426080000004
RER D 1,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,RER D,0.22958251200000004
RER D 1,Boran-sur-Oise,11,,boran sur oise,boran sur oise,RER D,0.25509168000000004
RER D 1,Pontpoint,12,,pontpoint,pontpoint,RER D,0.28343520000000005
RER D 1,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,RER D,0.31492800000000004
RER D 1,Enghien-les-Bains,14,,enghien les bains,enghien les bains,RER D,0.34992
RER D 1,Montmorency,15,,montmorency,montmorency,RER D,0.3888
RER D 1,Eaubonne,16,,eaubonne,eaubonne,RER D,0.432
RER D 1,Saint-Gratien,17,,saint gratien,saint gratien,RER D,0.48
RER D 1,Le Bourget,18,RER B,le bourget,le bourget,RER D,0.48
RER D 1,Drancy,19,RER B,drancy,drancy,RER D,0.48
RER D 1,Gagny,20,,gagny,gagny,RER D,0.48
RER D 1,Noisy-le-Sec,21,,noisy le sec,noisy le sec,RER D,0.48
RER D 1,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,RER D,0.432
RER D 1,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,RER D,0.48
RER D 1,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,RER D,0.48
RER D 1,Joinville-le-Pont,25,,joinville le pont,joinville le pont,RER D,0.48
RER D 1,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,RER D,0.432
RER D 1,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,RER D,0.3888
RER D 1,Maisons-Alfort - Alfortville,28,,maisons alfort alfortville,maisons alfort alfortville,RER D,0.34992
RER D 1,Maisons-Alfort,29,RER A,maisons alfort,maisons alfort,RER D,0.31492800000000004
RER D 1,Villeneuve-Saint-Georges,30,RER A,villeneuve saint georges,villeneuve saint georges,RER D,0.28343520000000005
RER D 1,Vigneux-sur-Seine,31,,vigneux sur seine,vigneux sur seine,RER D,0.25509168000000004
RER D 1,Montgeron,32,,montgeron,montgeron,RER D,0.22958251200000004
RER D 1,Yerres,33,,yerres,yerres,RER D,0.20662426080000004
RER D 1,Combs-la-Ville,34,,combs la ville,combs la ville,RER D,0.18596183472000005
RER D 1,Lieusaint,35,,lieusaint,lieusaint,RER D,0.16736565124800004
RER D 1,Melun,36,,melun,melun,RER D,0.15062908612320003
RER D 2,Creil,1,,creil,creil,RER D,0.15
RER D 2,Ormoy-Villers,2,,ormoy villers,ormoy villers,RER D,0.15
RER D 2,Montataire,3,,montataire,montataire,RER D,0.15
RER D 2,Cramoisy,4,,cramoisy,cramoisy,RER D,0.15
RER D 2,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,RER D,0.15
RER D 2,Rieux,6,,rieux,rieux,RER D,0.15062908612320003
RER D 2,Villiers-le-Sec,7,,villiers le sec,villiers le sec,RER D,0.16736565124800004
RER D 2,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,RER D,0.18596183472000005
RER D 2,Clermont,9,,clermont,clermont,RER D,0.20662426080000004
RER D 2,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,RER D,0.22958251200000004
RER D 2,Boran-sur-Oise,11,,boran sur oise,boran sur oise,RER D,0.25509168000000004
RER D 2,Pontpoint,12,,pontpoint,pontpoint,RER D,0.28343520000000005
RER D 2,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,RER D,0.31492800000000004
RER D 2,Enghien-les-Bains,14,,enghien les bains,enghien les bains,RER D,0.34992
RER D 2,Montmorency,15,,montmorency,montmorency,RER D,0.3888
RER D 2,Eaubonne,16,,eaubonne,eaubonne,RER D,0.432
RER D 2,Saint-Gratien,17,,saint gratien,saint gratien,RER D,0.48
RER D 2,Le Bourget,18,RER B,le bourget,le bourget,RER D,0.48
RER D 2,Drancy,19,RER B,drancy,drancy,RER D,0.48
RER D 2,Gagny,20,,gagny,gagny,RER D,0.48
RER D 2,Noisy-le-Sec,21,,noisy le sec,noisy le sec,RER D,0.48
RER D 2,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,RER D,0.432
RER D 2,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,RER D,0.48
RER D 2,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,RER D,0.48
RER D 2,Joinville-le-Pont,25,,joinville le pont,joinville le pont,RER D,0.48
RER D 2,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,RER D,0.432
RER D 2,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,RER D,0.3888
RER D 2,Corbeil-Essonnes,28,,corbeil essonnes,corbeil essonnes,RER D,0.34992
RER D 2,Ris-Orangis,29,,ris orangis,ris orangis,RER D,0.31492800000000004
RER D 2,Melun,30,,melun,melun,RER D,0.28343520000000005
RER D 3,Creil,1,,creil,creil,RER D,0.15
RER D 3,Ormoy-Villers,2,,ormoy villers,ormoy villers,RER D,0.15
RER D 3,Montataire,3,,montataire,montataire,RER D,0.15
RER D 3,Cramoisy,4,,cramoisy,cramoisy,RER D,0.15
RER D 3,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,RER D,0.15
RER D 3,Rieux,6,,rieux,rieux,RER D,0.15062908612320003
RER D 3,Villiers-le-Sec,7,,villiers le sec,villiers le sec,RER D,0.16736565124800004
RER D 3,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,RER D,0.18596183472000005
RER D 3,Clermont,9,,clermont,clermont,RER D,0.20662426080000004
RER D 3,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,RER D,0.22958251200000004
RER D 3,Boran-sur-Oise,11,,boran sur oise,boran sur oise,RER D,0.25509168000000004
RER D 3,Pontpoint,12,,pontpoint,pontpoint,RER D,0.28343520000000005
RER D 3,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,RER D,0.31492800000000004
RER D 3,Enghien-les-Bains,14,,enghien les bains,enghien les bains,RER D,0.34992
RER D 3,Montmorency,15,,montmorency,montmorency,RER D,0.3888
RER D 3,Eaubonne,16,,eaubonne,eaubonne,RER D,0.432
RER D 3,Saint-Gratien,17,,saint gratien,saint gratien,RER D,0.48
RER D 3,Le Bourget,18,RER B,le bourget,le bourget,RER D,0.48
RER D 3,Drancy,19,RER B,drancy,drancy,RER D,0.48
RER D 3,Gagny,20,,gagny,gagny,RER D,0.48
RER D 3,Noisy-le-Sec,21,,noisy le sec,noisy le sec,RER D,0.48
RER D 3,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,RER D,0.432
RER D 3,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,RER D,0.48
RER D 3,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,RER D,0.48
RER D 3,Joinville-le-Pont,25,,joinville le pont,joinville le pont,RER D,0.48
RER D 3,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,RER D,0.432
RER D 3,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,RER D,0.3888
RER D 3,Corbeil-Essonnes,28,,corbeil essonnes,corbeil essonnes,RER D,0.34992
RER D 3,Évry-Courcouronnes,29,,evry courcouronnes,evry courcouronnes,RER D,0.31492800000000004
RER D 3,Melun,30,,melun,melun,RER D,0.28343520000000005
RER D 4,Creil,1,,creil,creil,RER D,0.15
RER D 4,Ormoy-Villers,2,,ormoy villers,ormoy villers,RER D,0.15
RER D 4,Montataire,3,,montataire,montataire,RER D,0.15
RER D 4,Cramoisy,4,,cramoisy,cramoisy,RER D,0.15
RER D 4,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,RER D,0.15
RER D 4,Rieux,6,,rieux,rieux,RER D,0.15062908612320003
RER D 4,Villiers-le-Sec,7,,villiers le sec,villiers le sec,RER D,0.16736565124800004
RER D 4,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,RER D,0.18596183472000005
RER D 4,Clermont,9,,clermont,clermont,RER D,0.20662426080000004
RER D 4,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,RER D,0.22958251200000004
RER D 4,Boran-sur-Oise,11,,boran sur oise,boran sur oise,RER D,0.25509168000000004
RER D 4,Pontpoint,12,,pontpoint,pontpoint,RER D,0.28343520000000005
RER D 4,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,RER D,0.31492800000000004
RER D 4,Enghien-les-Bains,14,,enghien les bains,enghien les bains,RER D,0.34992
RER D 4,Montmorency,15,,montmorency,montmorency,RER D,0.3888
RER D 4,Eaubonne,16,,eaubonne,eaubonne,RER D,0.432
RER D 4,Saint-Gratien,17,,saint gratien,saint gratien,RER D,0.48
RER D 4,Le Bourget,18,RER B,le bourget,le bourget,RER D,0.48
RER D 4,Drancy,19,RER B,drancy,drancy,RER D,0.48
RER D 4,Gagny,20,,gagny,gagny,RER D,0.48
RER D 4,Noisy-le-Sec,21,,noisy le sec,noisy le sec,RER D,0.48
RER D 4,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,RER D,0.432
RER D 4,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,RER D,0.48
RER D 4,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,RER D,0.48
RER D 4,Joinville-le-Pont,25,,joinville le pont,joinville le pont,RER D,0.48
RER D 4,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,RER D,0.432
RER D 4,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,RER D,0.3888
RER D 4,Corbeil-Essonnes,28,,corbeil essonnes,corbeil essonnes,RER D,0.34992
RER D 4,Ris-Orangis,29,,ris orangis,ris orangis,RER D,0.31492800000000004
RER D 4,Malesherbes,30,,malesherbes,malesherbes,RER D,0.28343520000000005
RER D 5,Creil,1,,creil,creil,RER D,0.15
RER D 5,Ormoy-Villers,2,,ormoy villers,ormoy villers,RER D,0.15
RER D 5,Montataire,3,,montataire,montataire,RER D,0.15
RER D 5,Cramoisy,4,,cramoisy,cramoisy,RER D,0.15
RER D 5,Pont-Sainte-Maxence,5,,pont sainte maxence,pont sainte maxence,RER D,0.15
RER D 5,Rieux,6,,rieux,rieux,RER D,0.15062908612320003
RER D 5,Villiers-le-Sec,7,,villiers le sec,villiers le sec,RER D,0.16736565124800004
RER D 5,Verneuil-en-Halatte,8,,verneuil en halatte,verneuil en halatte,RER D,0.18596183472000005
RER D 5,Clermont,9,,clermont,clermont,RER D,0.20662426080000004
RER D 5,Saint-Leu-d'Esserent,10,,saint leu d'esserent,saint leu d'esserent,RER D,0.22958251200000004
RER D 5,Boran-sur-Oise,11,,boran sur oise,boran sur oise,RER D,0.25509168000000004
RER D 5,Pontpoint,12,,pontpoint,pontpoint,RER D,0.28343520000000005
RER D 5,Montsoult-Maffliers,13,,montsoult maffliers,montsoult maffliers,RER D,0.31492800000000004
RER D 5,Enghien-les-Bains,14,,enghien les bains,enghien les bains,RER D,0.34992
RER D 5,Montmorency,15,,montmorency,montmorency,RER D,0.3888
RER D 5,Eaubonne,16,,eaubonne,eaubonne,RER D,0.432
RER D 5,Saint-Gratien,17,,saint gratien,saint gratien,RER D,0.48
RER D 5,Le Bourget,18,RER B,le bourget,le bourget,RER D,0.48
RER D 5,Drancy,19,RER B,drancy,drancy,RER D,0.48
RER D 5,Gagny,20,,gagny,gagny,RER D,0.48
RER D 5,Noisy-le-Sec,21,,noisy le sec,noisy le sec,RER D,0.48
RER D 5,Rosny-sous-Bois,22,,rosny sous bois,rosny sous bois,RER D,0.432
RER D 5,Val-de-Fontenay,23,RER A,val de fontenay,val de fontenay,RER D,0.48
RER D 5,Nogent-sur-Marne,24,METRO 1,nogent sur marne,nogent sur marne,RER D,0.48
RER D 5,Joinville-le-Pont,25,,joinville le pont,joinville le pont,RER D,0.48
RER D 5,Créteil-Pompadour,26,,creteil pompadour,creteil pompadour,RER D,0.432
RER D 5,Créteil-Pompadour,27,,creteil pompadour,creteil pompadour,RER D,0.3888
RER D 5,Corbeil-Essonnes,28,,corbeil essonnes,corbeil essonnes,RER D,0.34992
RER D 5,Évry-Courcouronnes,29,,evry courcouronnes,evry courcouronnes,RER D,0.31492800000000004
RER D 5,Malesherbes,30,,malesherbes,malesherbes,RER D,0.28343520000000005
RER E 1,Haussmann – Saint-Lazare,1,,haussmann saint lazare,haussmann saint lazare,RER E,0.9
RER E 1,Magenta,2,,magenta,gare du nord,RER E,1.0
RER E 1,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,RER E,1.0
RER E 1,Pantin,4,,pantin,pantin,RER E,0.9
RER E 1,Noisy-le-Sec,5,RER B,noisy le sec,noisy le sec,RER E,0.36
RER E 1,Rosny-Bois-Perrier,6,,rosny bois perrier,rosny bois perrier,RER E,0.36
RER E 1,Neuilly-Plaisance,7,,neuilly plaisance,neuilly plaisance,RER E,0.36
RER E 1,Villiers-sur-Marne,8,,villiers sur marne,villiers sur marne,RER E,0.324
RER E 1,Tremblay-en-France,9,,tremblay en france,tremblay en france,RER E,0.2916
RER E 1,Lagny – Thorigny,10,,lagny thorigny,lagny thorigny,RER E,0.26244
RER E 1,Esbly,11,,esbly,esbly,RER E,0.23619600000000002
RER E 1,Meaux,12,,meaux,meaux,RER E,0.21257640000000003
RER E 1,Tournan,13,,tournan,tournan,RER E,0.19131876000000003
RER E 2,Haussmann – Saint-Lazare,1,,haussmann saint lazare,haussmann saint lazare,RER E,0.9
RER E 2,Magenta,2,,magenta,gare du nord,RER E,1.0
RER E 2,Gare du Nord,3,"RER B, RER D, METRO 4, METRO 5, METRO 2, METRO 4, METRO 5",gare du nord,gare du nord,RER E,1.0
RER E 2,Pantin,4,,pantin,pantin,RER E,0.9
RER E 2,Noisy-le-Sec,5,RER B,noisy le sec,noisy le sec,RER E,0.36
RER E 2,Bondy,6,,bondy,bondy,RER E,0.324
RER E 2,Gagny,7,,gagny,gagny,RER E,0.36
RER E 2,Le Raincy – Villemomble – Montfermeil,8,,le raincy villemomble montfermeil,le raincy villemomble montfermeil,RER E,0.324
RER E 2,Chelles – Gournay,9,,chelles gournay,chelles gournay,RER E,0.2916
METRO 1,La Défense – Grande Arche,1,,la defense grande arche,la defense,METRO 1,0.9
METRO 1,Esplanade de La Défense,2,,esplanade de la defense,esplanade de la defense,METRO 1,0.81
METRO 1,Pont de Neuilly,3,,pont de neuilly,pont de neuilly,METRO 1,0.7290000000000001
METRO 1,Les Sablons,4,,les sablons,les sablons,METRO 1,0.6561000000000001
METRO 1,Porte Maillot,5,"RER C, METRO 1",porte maillot,porte maillot,METRO 1,0.5904900000000002
METRO 1,Charles de Gaulle – Étoile,6,"RER A, METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,METRO 1,0.82
METRO 1,George V,7,,george v,george v,METRO 1,0.738
METRO 1,Franklin D. Roosevelt,8,"METRO 9, METRO 1",franklin d. roosevelt,franklin d. roosevelt,METRO 1,0.6
METRO 1,Champs-Élysées – Clemenceau,9,,champs elysees clemenceau,champs elysees clemenceau,METRO 1,0.54
METRO 1,Concorde,10,"METRO 8, METRO 12, METRO 1",concorde,concorde,METRO 1,0.6
METRO 1,Tuileries,11,,tuileries,tuileries,METRO 1,0.54
METRO 1,Palais Royal – Musée du Louvre,12,"METRO 7, METRO 14, RER A",palais royal musee du louvre,palais royal musee du louvre,METRO 1,0.6
METRO 1,Louvre – Rivoli,13,,louvre rivoli,louvre rivoli,METRO 1,0.54
METRO 1,Châtelet,14,"RER A, RER B, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet,chatelet,METRO 1,0.95
METRO 1,Hôtel de Ville,15,"METRO 1, METRO 11",hotel de ville,hotel de ville,METRO 1,0.75
METRO 1,Saint-Paul,16,,saint paul,saint paul,METRO 1,0.675
METRO 1,Bastille,17,"METRO 5, METRO 8, METRO 1",bastille,bastille,METRO 1,0.65
METRO 1,Reuilly – Diderot,18,"METRO 8, METRO 1",reuilly diderot,reuilly diderot,METRO 1,0.5850000000000001
METRO 1,Nation,19,"RER A, METRO 2, METRO 6, METRO 9, METRO 1",nation,nation,METRO 1,0.82
METRO 1,Porte de Vincennes,20,,porte de vincennes,porte de vincennes,METRO 1,0.738
METRO 1,Saint-Mandé,21,,saint mande,saint mande,METRO 1,0.6642
METRO 1,Bérault,22,,berault,berault,METRO 1,0.59778
METRO 1,Château de Vincennes,23,,chateau de vincennes,vincennes,METRO 1,0.6
METRO 2,Porte Dauphine,1,,porte dauphine,porte dauphine,METRO 2,0.6642
METRO 2,Victor Hugo,2,,victor hugo,victor hugo,METRO 2,0.738
METRO 2,Charles de Gaulle – Étoile,3,"RER A, METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,METRO 2,0.82
METRO 2,Ternes,4,,ternes,ternes,METRO 2,0.738
METRO 2,Courcelles,5,,courcelles,courcelles,METRO 2,0.6642
METRO 2,Monceau,6,,monceau,monceau,METRO 2,0.59778
METRO 2,Villiers,7,,villiers,villiers,METRO 2,0.42
METRO 2,Rome,8,,rome,rome,METRO 2,0.378
METRO 2,Place de Clichy,9,"METRO 13, METRO 2",place de clichy,place de clichy,METRO 2,0.42
METRO 2,Blanche,10,,blanche,blanche,METRO 2,0.378
METRO 2,Pigalle,11,"METRO 12, METRO 2",pigalle,pigalle,METRO 2,0.42
METRO 2,Anvers,12,,anvers,anvers,METRO 2,0.378
METRO 2,Barbès – Rochechouart,13,"METRO 4, METRO 2",barbes rochechouart,barbes rochechouart,METRO 2,0.42
METRO 2,La Chapelle,14,,la chapelle,la chapelle,METRO 2,0.378
METRO 2,Stalingrad,15,"METRO 7, METRO 2, METRO 5",stalingrad,stalingrad,METRO 2,0.45499999999999996
METRO 2,Jaurès,16,"METRO 5, METRO 7BIS, METRO 2",jaures,jaures,METRO 2,0.45499999999999996
METRO 2,Colonel Fabien,17,,colonel fabien,colonel fabien,METRO 2,0.4095
METRO 2,Belleville,18,"METRO 11, METRO 2",belleville,belleville,METRO 2,0.42
METRO 2,Couronnes,19,,couronnes,couronnes,METRO 2,0.378
METRO 2,Ménilmontant,20,,menilmontant,menilmontant,METRO 2,0.3402
METRO 2,Père Lachaise,21,"METRO 3BIS, METRO 2",pere lachaise,pere lachaise,METRO 2,0.45499999999999996
METRO 2,Avron,22,,avron,avron,METRO 2,0.4095
METRO 2,Nation,23,"RER A, METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,METRO 2,0.82
METRO 3,Pont de Levallois – Bécon,1,,pont de levallois becon,pont de levallois becon,METRO 3,0.255879
METRO 3,Anatole France,2,,anatole france,anatole france,METRO 3,0.28431
METRO 3,Louise Michel,3,,louise michel,louise michel,METRO 3,0.3159
METRO 3,Porte de Champerret,4,,porte de champerret,porte de champerret,METRO 3,0.35100000000000003
METRO 3,Villiers,5,,villiers,villiers,METRO 3,0.39
METRO 3,Europe,6,,europe,europe,METRO 3,0.35100000000000003
METRO 3,Saint-Lazare,7,"METRO 3, METRO 12, METRO 13, RER E",saint lazare,saint lazare,METRO 3,0.96
METRO 3,Havre – Caumartin,8,"METRO 3, METRO 9",havre caumartin,havre caumartin,METRO 3,0.39
METRO 3,Opéra,9,"METRO 3, METRO 7, METRO 8",opera,opera,METRO 3,0.73
METRO 3,Quatre-Septembre,10,,quatre septembre,quatre septembre,METRO 3,0.657
METRO 3,Bourse,11,,bourse,bourse,METRO 3,0.5913
METRO 3,Sentier,12,,sentier,sentier,METRO 3,0.53217
METRO 3,Réaumur – Sébastopol,13,"METRO 4, METRO 3",reaumur sebastopol,reaumur sebastopol,METRO 3,0.39
METRO 3,Arts et Métiers,14,"METRO 3, METRO 11",arts et metiers,arts et metiers,METRO 3,0.39
METRO 3,Temple,15,,temple,temple,METRO 3,0.35100000000000003
METRO 3,Filles du Calvaire,16,,filles du calvaire,filles du calvaire,METRO 3,0.3159
METRO 3,Saint-Sébastien – Froissart,17,,saint sebastien froissart,saint sebastien froissart,METRO 3,0.28431
METRO 3,Chemin Vert,18,,chemin vert,chemin vert,METRO 3,0.255879
METRO 3,Saint-Ambroise,19,,saint ambroise,saint ambroise,METRO 3,0.42250000000000004
METRO 3,Père Lachaise,20,"METRO 2, METRO 3BIS",pere lachaise,pere lachaise,METRO 3,0.42250000000000004
METRO 3,Gambetta,21,,gambetta,gambetta,METRO 3,0.39
METRO 3,Porte de Bagnolet,22,,porte de bagnolet,porte de bagnolet,METRO 3,0.35100000000000003
METRO 3,Gallieni,23,,gallieni,gallieni,METRO 3,0.3159
METRO 3BIS,Gambetta,1,,gambetta,gambetta,METRO 3BIS,0.36
