gare_key,nom_so_gar,latitude,longitude
hopital beclere,Hôpital Béclère,48.78721089683679,2.253169144661627
parc des sports,Parc des Sports,48.77983639446138,2.2518931566215312
noveos,Noveos,48.77669474104493,2.250026069266826
massy europe,Massy Europe,48.723433035455024,2.272637936363908
longjumeau,Longjumeau,48.70223938711072,2.2945577492421245
amedee gordini,Amédée Gordini,48.65901888279668,2.373850621093476
evry courcouronnes,Évry - Courcouronnes,48.62468182599698,2.4275947804437275
anna de noailles,Anna de Noailles​,48.87456815028877,2.278256505242517
rosny bois perrier,Rosny-Bois-Perrier,48.88275159763064,2.4805111480606854
montreuil hopital,Montreuil - Hôpital,48.87833670193852,2.454714211064978
la dhuys,La Dhuys,48.87799338768989,2.4654717467571627
olympiades,Olympiades,48.82727083601133,2.3680326484142777
villejuif gustave roussy,Villejuif - Gustave Roussy,48.79305491267365,2.34936523945399
pont du garigliano,Pont du Garigliano,48.83908975542996,2.2704582437872425
boussy saint antoine,Boussy-Saint-Antoine,48.68101661634273,2.5331306565710374
le blanc mesnil,Le Blanc-Mesnil,48.93230541606913,2.475674370833512
boissise le roi,Boissise-le-Roi,48.52974691857647,2.572073662735743
arpajon,Arpajon,48.58600789080001,2.241070080902974
auber,Auber,48.87215749487708,2.329927170608276
auvers sur oise,Auvers-sur-Oise,49.07046236344272,2.17530420994616
bagneux,Bagneux,48.79333629623622,2.322201633670121
bessancourt,Bessancourt,49.03531130852121,2.2102465210570603
domont,Domont,49.03297204677151,2.336829689836827
dourdan la foret,Dourdan-la-Forêt,48.53562062258458,1.995901990362833
drancy,Drancy,48.93270621869947,2.4547663827657766
epinay sur seine,Épinay-sur-Seine,48.95349520337968,2.302346803591964
epone mezieres,Épône-Mézières,48.96334411275809,1.8090945087737835
cergy saint christophe,Cergy-Saint-Christophe,49.049647005256354,2.034294461852662
champigny,Champigny,48.80698507164625,2.510307237115641
changis saint jean,Changis-Saint-Jean,48.9591640630627,3.026111294286066
chatou croissy,Châtou-Croissy,48.88521121820845,2.155903471896522
chemin d'antony,Chemin d'Antony,48.74794190188695,2.3127110135157984
clamart,Clamart,48.81423944550172,2.274489672177882
conflans sainte honorine,Conflans-Sainte-Honorine,48.996630090664,2.097773988463467
fontenay le fleury,Fontenay-le-Fleury,48.80724661210162,2.040519204703665
marly le roi,Marly-le-Roi,48.87150310365913,2.0965482527553423
guerard la celle sur morin,Guérard-la-Celle-sur-Morin,48.81077532178037,2.9537303831019344
herblay,Herblay,48.99028999637594,2.161906605592158
etrechy,Étréchy,48.49364457849669,2.1945817005254264
gare de lyon,Gare de Lyon,48.84377257685146,2.3739164698064985
ivry sur seine,Ivry-sur-Seine,48.81398905200947,2.3916869716625384
maisse,Maisse,48.39364154774085,2.393410724066637
mantes station,Mantes-Station,48.98365450754101,1.7152109864475455
marles en brie,Marles-en-Brie,48.73493929649145,2.868955830083688
la grande paroisse,La Grande Paroisse,48.37864192828077,2.8963818990385235
les clairieres de verneuil,Les Clairières de Verneuil,48.99261388163914,1.9554792475346048
les gresillons,Les Grésillons,48.92087280435658,2.313835382457718
lognes,Lognes,48.83921929995165,2.6332109134176336
gare du nord,Magenta,48.88077520479297,2.35873295908786
parc des expositions,Parc des Expositions,48.97342490721537,2.514360285533493
petit jouy les loges,Petit-Jouy-les-Loges,48.77163431371264,2.1469727415128563
moret veneux les sablons,Moret-Veneux-les-Sablons,48.37859776792737,2.7993074292837794
moulin galant,Moulin-Galant,48.58715390715937,2.4734903663442247
saint quentin en yvelines,Saint-Quentin-en-Yvelines,48.787390238291614,2.044621988534177
sarcelles saint brice,Sarcelles-Saint-Brice,48.99600683049393,2.368684562796334
taverny,Taverny,49.02496079481305,2.222322692670585
roissy en brie,Roissy-en-Brie,48.79565482141207,2.6503876684411503
rosny bois perrier,Rosny-Bois-Perrier,48.88252792453506,2.481213457683429
rosny sur seine,Rosny-sur-Seine,48.99739200091921,1.6301676272984595
rueil malmaison,Rueil-Malmaison,48.88757361863876,2.172579447718415
stade de france,Saint-Denis,48.93445554506132,2.3456043781962905
villiers sur marne le plessis trevise,Villiers-sur-Marne - Le Plessis-Trévise,48.82326663412408,2.5426797940158528
viry chatillon,Viry-Châtillon,48.6760924339657,2.386783798391593
valmondois,Valmondois,49.09107345219079,2.20182348423606
vaucelles,Vaucelles,49.02177395624446,2.229376488386948
thun le paradis,Thun-le-Paradis,49.00670027774168,1.919237111731365
vaires torcy,Vaires-Torcy,48.87520826545472,2.6375907171679747
beauvais,Beauvais,49.42620159228319,2.088506972546535
bonneval,Bonneval,48.1864372095977,1.3862450209435095
puteaux,Puteaux,48.883334876553725,2.2338714337907755
aubergenville elisabethville,Aubergenville-Élisabethville,48.97214167690783,1.8483488082825013
bibliotheque francois mitterrand,Bibliothèque François Mitterrand,48.82888070077747,2.37769700026936
denfert rochereau,Denfert-Rochereau,48.83307317062929,2.333203670349575
bussy saint georges,Bussy-Saint-Georges,48.83653643294523,2.708981742262277
igny,Igny,48.74085330015774,2.2308399305579862
massy,Massy-Palaiseau,48.72509804119919,2.259946049525822
montgeron crosne,Montgeron-Crosne,48.70823782858165,2.462282244689792
montigny beauchamp,Montigny-Beauchamp,49.00776771927004,2.1965029019130347
saint cheron,Saint-Chéron,48.55092668030285,2.124937383537765
val d'argenteuil,Val d'Argenteuil,48.950651093090265,2.2325340087059704
villennes sur seine,Villennes-sur-Seine,48.93948681080073,1.999603609660236
terminal 2 gare tgv,Terminal 2 - Gare TGV,49.00472562449588,2.571294844435935
avenue foch,Avenue Foch,48.86983048899632,2.274808153642234
avenue henri martin,Avenue Henri Martin,48.86546235708394,2.2721593819194146
becon les bruyeres,Bécon-les-Bruyères,48.90576265710707,2.2699647791945137
charles de gaulle etoile,Charles De Gaulle-Étoile,48.874204186324654,2.2947732143825275
garancieres la queue,Garancières-La Queue,48.81047522542192,1.764581486740225
fontaine michalon,Fontaine-Michalon,48.743016569903006,2.295921406897603
issy,Issy,48.8193439626066,2.257893897515079
clamart,Issy-Val-de-Seine,48.83059547623919,2.264069650250568
juvisy,Juvisy,48.6895672569645,2.383833358799739
massy verrieres,Massy-Verrières,48.73488814734515,2.274002404484248
meaux,Meaux,48.956931426575984,2.8733647999355174
les essarts le roi,Les-Essarts-le-Roi,48.721915961058656,1.8900045636979848
pont cardinet,Pont-Cardinet,48.88822016276463,2.313732451520272
saint michel,Saint-Michel,48.85353290071982,2.3452883321974305
saint lazare,Saint-Lazare,48.87683695396951,2.3247380468366337
denfert rochereau,Denfert-Rochereau,48.83345085821352,2.331740130985349
charles de gaulle etoile,Charles De Gaulle-Étoile,48.87474865067991,2.2955602562131467
pereire levallois,Pereire-Levallois,48.88489625515052,2.297724346480177
nation,Nation,48.84737487872935,2.39546199483274
pont du garigliano,Pont du Garigliano,48.83807589055981,2.271174403433847
clamart,Issy-Val-de-Seine,48.82989015779482,2.26317856570046
saint ouen,Saint-Ouen,48.904496420574624,2.321743589558779
alma marceau,Alma-Marceau,48.86476684497177,2.3009910034955845
corvisart,Corvisart,48.82979051369297,2.350414872010464
couronnes,Couronnes,48.8690911620257,2.380542586000037
cour saint emilion,Cour Saint-Émilion,48.83333855925167,2.386632402066985
duroc,Duroc,48.84705255542817,2.3164243520508925
chatillon montrouge,Châtillon-Montrouge,48.810746486780936,2.3016785554824284
colonel fabien,Colonel Fabien,48.87761018741785,2.370811395312745
concorde,Concorde,48.86616711494919,2.323175680856618
gaite,Gaîté,48.838631646237154,2.322491748462238
gambetta,Gambetta,48.86516343488149,2.398746593442592
etienne marcel,Étienne Marcel,48.863972478817246,2.3496175641598405
felix faure,Félix Faure,48.84274677979288,2.2919124133178745
filles du calvaire,Filles du Calvaire,48.8632579449589,2.366661093353452
jaures,Jaurès,48.88246524557207,2.370157961739611
marcadet poissonniers,Marcadet-Poissonniers,48.89146500033268,2.349815453218361
marcel sembat,Marcel Sembat,48.83362878105417,2.2435786287393302
michel ange auteuil,Michel Ange-Auteuil,48.84793480789207,2.264218775687729
la tour maubourg,La Tour Maubourg,48.85772541289347,2.310565960946845
madeleine,Madeleine,48.87066702089795,2.325752635286725
mairie des lilas,Mairie des Lilas,48.87976125309794,2.416479643681515
pasteur,Pasteur,48.84267681998372,2.3128127748369023
pelleport,Pelleport,48.86844016327547,2.401561712742542
place de clichy,Place de Clichy,48.8838045280338,2.3272434105874065
place d'italie,Place d'Italie,48.830972672988366,2.3555802740779104
saint placide,Saint-Placide,48.84687823885142,2.3267927850276813
sevres babylone,Sèvres-Babylone,48.8510317512393,2.3261023128241907
sevres babylone,Sèvres-Babylone,48.85176205249548,2.326822568897497
simplon,Simplon,48.894343848842425,2.347430779960205
solferino,Solférino,48.85849912371638,2.323167611246745
temple,Temple,48.866514461743,2.3608035032752688
porte de pantin,Porte de Pantin,48.88841747876783,2.3917844509634323
porte de versailles,Porte de Versailles,48.83244909914335,2.2880221411003245
porte des lilas,Porte des Lilas,48.87711051176337,2.40672924554309
reaumur sebastopol,Réaumur Sébastopol,48.8664963437902,2.3513589155329915
republique,République,48.86778030055016,2.3629287001561123
reuilly diderot,Reuilly-Diderot,48.84717991006959,2.385243715115072
saint jacques,Saint-Jacques,48.83290081566025,2.3371351933439004
mairie de montrouge,Mairie de Montrouge,48.818676409912605,2.3197403132985555
bercy,Bercy,48.8400013886488,2.3795540112141405
montparnasse bienvenue,Montparnasse Bienvenüe,48.84373548931853,2.3243530411579663
montparnasse bienvenue,Montparnasse-Bienvenüe,48.84232743772649,2.320984834266813
abbesses,Abbesses,48.884594208027806,2.3379497756920697
bobigny pantin raymond queneau,Bobigny-Pantin - Raymond Queneau,48.89545467305272,2.4253268901662555
champs elysees clemenceau,Champs-Élysées – Clemenceau,48.8679053448971,2.313545549946741
garibaldi,Garibaldi,48.90609405024863,2.3318308379624098
saint sulpice,Saint-Sulpice,48.851071370372,2.3307007099542143
porte de vincennes,Porte de Vincennes,48.847335584614896,2.408089407236094
saint mande,Saint-Mandé,48.84642307728704,2.418759786698672
chardon lagache,Chardon Lagache,48.84520470358118,2.266441541719401
mabillon,Mabillon,48.8530167679172,2.335502051727558
philippe auguste,Philippe Auguste,48.85806226176241,2.3908609523236084
voltaire,Voltaire,48.85787849486676,2.3800206442479825
balard,Balard,48.83612298019267,2.2781191783109924
porte de vincennes,Porte de Vincennes,48.847393890496086,2.40965605640417
chatillon montrouge,Châtillon-Montrouge,48.810601094494544,2.3003574744281328
porte maillot,Porte Maillot,48.87755125180425,2.2831622422302296
auguste delaune,Auguste Delaune,48.90670063080093,2.4605234036744186
desnouettes,Desnouettes,48.83435816545286,2.284007243303418
brimborion,Brimborion,48.82230993293688,2.2313231598737806
jacques henri lartigue,Jacques-Henri Lartigue,48.82470768572638,2.260481575638462
la remise a jorelle,La Remise à Jorelle,48.893094628632376,2.487910986261173
les moulineaux,Les Moulineaux,48.82151752251,2.251336154852571
les pavillons sous bois,Les Pavillons-sous-Bois,48.90267810278449,2.511939934333314
henri farman,Henri Farman,48.83475001035515,2.27124150093783
epinay orgemont,Épinay-Orgemont,48.95550447711861,2.295591694903069
avenue de france,Avenue de France,48.82557023489851,2.3811655878010223
delphine seyrig,Delphine Seyrig,48.893880282529935,2.3977388506469794
colette besson,Colette Besson,48.898491101556885,2.3636513821811374
paul valery,Paul Valéry,48.97927612626856,2.380204254325136
joncherolles,Joncherolles,48.95557634800801,2.358322856150864
roger semat,Roger Sémat,48.944818932672064,2.3570063564706416
porte de l'essonne,Porte de l'Essonne,48.71451272529018,2.3717471434643644
place de la logistique,Place de la Logistique,48.75281135969812,2.3619521525825644
pierre de geyter,Pierre De Geyter,48.93205182271299,2.352701984386339
asnieres quatre routes,Asnières Quatre Routes,48.92725061060059,2.2743361323893048
romain rolland,Romain Rolland,48.904738844718565,2.547921374008685
christophe colomb,Christophe Colomb,48.75210595367802,2.416948755609278
hopital beclere,Hôpital Béclère,48.78669993585199,2.2544627619612347
musee de sevres,Musée de Sèvres,48.82901050369442,2.22531285326707
theatre gerard philipe,Théâtre Gérard Philipe,48.93750989644163,2.350400018540065
les fauvelles,Les Fauvelles,48.90276802555434,2.23954203495258
chateaudun barbes,Châteaudun - Barbès,48.81556895548396,2.368339634703194
eragny neuville,Éragny-Neuville,49.01768620964943,2.090181620991014
hericy,Héricy,48.44267432598409,2.760717507352473
saint piat,Saint-Piat,48.54266517169148,1.5900790461663166
champigny sur yonne,Champigny-sur-Yonne,48.324023980597545,3.1304207630989667
trie chateau,Trie-Château,49.28258723638876,1.8182711456225624
evry courcouronnes,Évry Courcouronnes,48.62590139491631,2.4301553860113567
la borne blanche,La Borne Blanche,49.12620996065864,2.507013841603866
la verriere,La Verrière,48.75518504199213,1.9430499444004303
javel andre citroen,Javel - André Citroën,48.84615720483247,2.278400386366102
bondy,Bondy,48.8938058606185,2.4820329224074715
la villette saint prest,La Villette-Saint-Prest,48.48258219637525,1.5243595289461649
barbes rochechouart,Barbès-Rochechouart,48.8834180885266,2.349674832582202
belleville,Belleville,48.87228310892801,2.37673072170184
croix de chavaux,Croix de Chavaux,48.85778351458649,2.434538451473474
cadet,Cadet,48.87600859381197,2.3445724820893283
chaussee d'antin la fayette,Chaussée d'Antin - La Fayette,48.87280447590615,2.3344562913768514
convention,Convention,48.837099428223645,2.296231386803389
laumiere,Laumière,48.884970562766206,2.378716923224645
basilique de saint denis,Basilique de Saint-Denis,48.93677678991262,2.3593662963605984
chemin vert,Chemin Vert,48.85710325815475,2.368184114950699
gambetta,Gambetta,48.86497810787772,2.396912847086626
la chapelle,La Chapelle,48.8843996770653,2.360399500808732
pigalle,Pigalle,48.88222543392857,2.3382334685046176
exelmans,Exelmans,48.84241277035873,2.259608472752572
franklin d. roosevelt,Franklin D. Roosevelt,48.86943888165912,2.308607493526256
la noue,La Noue,48.934994160578015,2.326951043779736
alexandra david neel,Alexandra David-Néel,48.843700739992194,2.410109555597318
honore de balzac,Honoré de Balzac,48.8963084706968,2.318804401344239
four peary,Four-Peary,48.754545443940366,2.411900230949817
saint cyr,Saint-Cyr,48.79900981083569,2.0747465772642184
l'etang les sablons,L'Etang - Les Sablons,48.872154106313744,2.0687099863177365
le hameau,Le Hameau,48.78259287270798,2.253128058907652
vallee aux loups,Vallée aux Loups,48.766383427717415,2.25488776388709
les peintres,Les Peintres,48.76472017954991,2.2658848665512106
ferme neuve,Ferme Neuve,48.652128692965135,2.3834023771622075
bois de saint eutrope,Bois de Saint-Eutrope,48.63395897487315,2.3953415083710685
traite de rome,Traité de Rome,48.625084210003685,2.407576768063948
porte maillot,Porte Maillot,48.87793813782425,2.283913993903496
therese pierre,Thérèse Pierre,48.88342328560661,2.2880331154619915
porte de champerret,Porte de Champerret​,48.88597054515737,2.29213548034954
nanterre la folie,Nanterre - La Folie,48.89758664840728,2.223738843023636
romainville carnot,Romainville - Carnot,48.8831359021221,2.44082220524926
chevilly larue,Chevilly - Larue,48.75955015404931,2.366485372253663
l'hay les roses,L'Haÿ - les - Roses,48.77531361288962,2.354364943199496
saint denis pleyel,Saint-Denis – Pleyel,48.91746894101899,2.3465446215359846
bretigny,Brétigny,48.606744948948126,2.302059691582639
bois colombes,Bois-Colombes,48.91424647429559,2.2715987503897543
acheres grand cormier,Achères-Grand-Cormier,48.95540224453112,2.093521901580612
couilly saint germain quincy,Couilly-Saint-Germain-Quincy,48.88268104666968,2.8543159264638955
courcelle sur yvette,Courcelle-sur-Yvette,48.70121772031537,2.097975858420524
deuil montmagny,Deuil-Montmagny,48.97605425313049,2.338524070645141
dourdan,Dourdan,48.53373283397724,2.0087718138734374
epinay villetaneuse,Épinay-Villetaneuse,48.95810052238404,2.328463877708284
bures sur yvette,Bures-sur-Yvette,48.696252747814434,2.1643782427741725
champagne sur oise,Champagne-sur-Oise,49.136000564590994,2.242677776778168
chaponval,Chaponval,49.06931413549864,2.1416969327799587
coignieres,Coignières,48.74348398592533,1.921036600039738
colombes,Colombes,48.92391862656037,2.2593457030521504
combs la ville quincy,Combs-la-Ville - Quincy,48.667901961049886,2.5475480458143664
compans,Compans,48.99139140287416,2.6650598693073007
gentilly,Gentilly,48.81522993471633,2.340891132444595
gretz armainvilliers,Gretz-Armainvilliers,48.74645232070457,2.7272293714297664
houdan,Houdan,48.79602536780064,1.602701692990599
ermont eaubonne,Ermont-Eaubonne,48.98024590668104,2.2691322741328266
etampes,Étampes,48.4369239376403,2.1595305875651545
isles armentieres congis,Isles-Armentières-Congis,48.998415393201626,3.007953055749719
issou porcheville,Issou-Porcheville,48.97929224854445,1.7839734077298488
massy,Massy-Palaiseau,48.7259970920586,2.258322993611241
meriel,Mériel,49.07769904281829,2.2054467255247348
montfort l'amaury mere,Montfort-L'Amaury-Méré,48.8026019809067,1.816466794198607
la hacquiniere,La Hacquinière,48.695264122108014,2.151642038623571
le perray,Le Perray,48.6930965912168,1.8565920652871293
le vert de maisons,Le Vert-de-Maisons,48.78846667355173,2.432243533360699
le vesinet centre,Le Vésinet-Centre,48.89008623555386,2.134600875228717
les ardoines,Les Ardoines,48.78222618353015,2.4095902349857026
les mureaux,Les Mureaux,48.9925919547515,1.91353050809466
les noues,Les Noues,49.03318276903128,2.478033365115082
louveciennes,Louveciennes,48.86121452860314,2.123191095956036
lozere,Lozère,48.70596898482229,2.212262378017493
luzarches,Luzarches,49.11713213147005,2.420107032801724
ozoir la ferriere,Ozoir-la-Ferrière,48.7707789170597,2.6902527821957585
pantin,Pantin,48.8981123062804,2.400361703159176
nanterre ville,Nanterre-Ville,48.89512589133458,2.195363986912901
nogent sur marne,Nogent-sur-Marne,48.83428889889616,2.471681242571033
montigny sur loing,Montigny-sur-Loing,48.33648178061324,2.7380016185325884
mortcerf,Mortcerf,48.78949667687372,2.907387270372533
mouroux,Mouroux,48.813798482127474,3.042938266046296
nanterre prefecture,Nanterre-Préfecture,48.89574531120744,2.2232129684066617
orangis bois de l'epine,Orangis-Bois de l'Epine,48.63635136710196,2.4077962861739057
orly ville,Orly Ville,48.741878705678886,2.40290860736794
orsay ville,Orsay-Ville,48.69750567080332,2.1810544390412185
plaisir grignon,Plaisir-Grignon,48.831916184318544,1.9444017580668456
saint michel sur orge,Saint-Michel-sur-Orge,48.63587586133944,2.3068331640148254
seugy,Seugy,49.11902264630466,2.399724852518912
sevran livry,Sevran-Livry,48.936280185651775,2.534714974742524
suresnes mont valerien,Suresnes-Mont-Valérien,48.87171419115657,2.2210295504311297
survilliers fosses,Survilliers-Fosses,49.099586939193706,2.525531713992054
ris orangis,Ris-Orangis,48.658975423830064,2.415206841330065
rosny sous bois,Rosny-sous-Bois,48.869912419186086,2.485761140611789
saint mammes,Saint-Mammès,48.382689435007,2.816578770848898
vitry sur seine,Vitry-sur-Seine,48.80020939834459,2.40271281718153
vaucresson,Vaucresson,48.836643318031946,2.1526974002762644
vernou sur seine,Vernou-sur-Seine,48.38677098743939,2.842037388815224
trilport,Trilport,48.96022649073596,2.9500603827528087
val de fontenay,Val de Fontenay,48.85426899363538,2.489167460948015
viarmes,Viarmes,49.11662788250494,2.368253547610189
villabe,Villabé,48.59281219034078,2.461550180897489
auneau,Auneau,48.4452537046015,1.7795837097232072
villeneuve la guyard,Villeneuve-la-Guyard,48.34261368016397,3.0717464537431387
saint leu d'esserent,Saint-Leu d’Esserent,49.21379080353853,2.417033174921132
ormoy villers,Ormoy-Villers,49.200877079101126,2.838108478036552
rosa parks,Rosa Parks,48.89658112861537,2.373819005403212
porte de clichy,Porte de Clichy,48.89416838621195,2.315599220546768
gare du nord,Gare du Nord,48.88175948915267,2.357570193470877
jouy en josas,Jouy-en-Josas,48.76477601295292,2.163947085881832
pereire levallois,Pereire-Levallois,48.88604139991642,2.299279102380644
neuilly plaisance,Neuilly-Plaisance,48.85290746280475,2.5143124384334405
versailles chateau,Versailles Château,48.80021557813598,2.1290438673702554
villiers montbarbin,Villiers-Montbarbin,48.86355614433575,2.882591322662619
val d'europe,Val d'Europe,48.854824962724784,2.772428148255365
saint nom la breteche foret de marly,Saint-Nom-la-Bretèche - Forêt de Marly,48.86736622582101,2.0512820494280524
dordives,Dordives,48.14721803993117,2.7627283885437963
bonnieres,Bonnières,49.038762044753305,1.5815321023350182
bougival,Bougival,48.85425170349276,2.132132445251102
boigneville,Boigneville,48.34166354461878,2.3788154433118907
ballancourt,Ballancourt,48.531501986486845,2.3705184977367075
egly,Égly,48.58272468807368,2.223448833583109
cergy le haut,Cergy Le Haut,49.04787620336899,2.0109997600036325
champ de mars,Champ de Mars,48.85645721154175,2.2898035182585
la defense,La Défense,48.89168813894621,2.238595217338472
neuville universite,Neuville Université,49.01413368498304,2.078306591409993
montreuil,Montreuil,48.80594060579477,2.1529930703695093
montry conde,Montry-Condé,48.89085679631404,2.826405497304068
saint germain en laye,Saint-Germain-en-Laye,48.89807641113002,2.0948366282977533
saint michel,Saint-Michel,48.85211888263096,2.34402115205528
vincennes,Vincennes,48.84734036417028,2.432434660260661
nogent l'artaud charly,Nogent-l'Artaud-Charly,48.968760793584806,3.322797562570164
gare de lyon,Gare de Lyon,48.843486761806766,2.3739225903167545
gare du nord,Gare du Nord,48.880195487135886,2.3576332046800537
nation,Nation,48.84894464506383,2.3958794351856887
saint michel,Saint-Michel,48.85316798489062,2.343285978923924
saint lazare,Saint-Lazare,48.87571908982334,2.324224580938853
