source,target,type,ligne,distance_m
etrechy_RER C 5,etrechy_RER C 8,correspondance,,0.0
etampes_RER C 5,saint martin d'etampes_RER C 5,adjacence,RER C 5,1499.2324358851527
etampes_RER C 5,etampes_RER C 8,correspondance,,0.0
saint martin d'etampes_RER C 5,saint martin d'etampes_RER C 8,correspondance,,0.0
versailles chateau rive gauche_RER C 6,porchefontaine_RER C 6,adjacence,RER C 6,
porchefontaine_RER C 6,viroflay rive gauche_RER C 6,adjacence,RER C 6,1472.3636735062578
viroflay rive gauche_RER C 6,viroflay rive gauche_RER C 6,correspondance,,0.0
viroflay rive gauche_RER C 6,chaville velizy_RER C 6,adjacence,RER C 6,946.1812685074015
viroflay rive gauche_RER C 6,viroflay rive gauche_RER C 7,correspondance,,0.0
viroflay rive gauche_RER C 6,viroflay rive gauche_RER C 8,correspondance,,0.0
viroflay rive gauche_RER C 6,viroflay rive gauche_RER C 9,correspondance,,0.0
chaville velizy_RER C 6,meudon val fleury_RER C 6,adjacence,RER C 6,4289.567355494642
chaville velizy_RER C 6,chaville velizy_RER C 7,correspondance,,0.0
chaville velizy_RER C 6,chaville velizy_RER C 8,correspondance,,0.0
chaville velizy_RER C 6,chaville velizy_RER C 9,correspondance,,0.0
meudon val fleury_RER C 6,issy_RER C 6,adjacence,RER C 6,1816.0006012168792
meudon val fleury_RER C 6,meudon val fleury_RER C 7,correspondance,,0.0
meudon val fleury_RER C 6,meudon val fleury_RER C 8,correspondance,,0.0
meudon val fleury_RER C 6,meudon val fleury_RER C 9,correspondance,,0.0
issy_RER C 6,clamart_RER C 6,adjacence,RER C 6,1344.500126643206
issy_RER C 6,issy_RER C 7,correspondance,,0.0
issy_RER C 6,issy_RER C 8,correspondance,,0.0
issy_RER C 6,issy_RER C 9,correspondance,,0.0
clamart_RER C 6,clamart_RER C 6,correspondance,,0.0
clamart_RER C 6,pont du garigliano hopital europeen georges pompidou_RER C 6,adjacence,RER C 6,
clamart_RER C 6,clamart_RER C 7,correspondance,,0.0
clamart_RER C 6,clamart_RER C 8,correspondance,,0.0
clamart_RER C 6,clamart_RER C 9,correspondance,,0.0
pont du garigliano hopital europeen georges pompidou_RER C 6,javel_RER C 6,adjacence,RER C 6,
pont du garigliano hopital europeen georges pompidou_RER C 6,pont du garigliano hopital europeen georges pompidou_RER C 7,correspondance,,0.0
pont du garigliano hopital europeen georges pompidou_RER C 6,pont du garigliano hopital europeen georges pompidou_RER C 8,correspondance,,0.0
pont du garigliano hopital europeen georges pompidou_RER C 6,pont du garigliano hopital europeen georges pompidou_RER C 9,correspondance,,0.0
javel_RER C 6,champ de mars_RER C 6,adjacence,RER C 6,1347.391190618779
javel_RER C 6,javel_RER C 7,correspondance,,0.0
javel_RER C 6,javel_RER C 8,correspondance,,0.0
javel_RER C 6,javel_RER C 9,correspondance,,0.0
javel_RER C 6,javel_METRO 8,correspondance,,0.0
javel_RER C 6,javel_METRO 9,correspondance,,0.0
javel_RER C 6,javel_METRO 10,correspondance,,0.0
champ de mars_RER C 6,pont de l'alma_RER C 6,adjacence,RER C 6,1072.3599533421702
champ de mars_RER C 6,champ de mars_RER C 7,correspondance,,0.0
champ de mars_RER C 6,champ de mars_RER C 8,correspondance,,0.0
champ de mars_RER C 6,champ de mars_RER C 9,correspondance,,0.0
pont de l'alma_RER C 6,invalides_RER C 6,adjacence,RER C 6,992.5843823711826
pont de l'alma_RER C 6,pont de l'alma_RER C 7,correspondance,,0.0
pont de l'alma_RER C 6,pont de l'alma_RER C 8,correspondance,,0.0
pont de l'alma_RER C 6,pont de l'alma_RER C 9,correspondance,,0.0
invalides_RER C 6,invalides_RER C 6,correspondance,,0.0
invalides_RER C 6,musee d'orsay_RER C 6,adjacence,RER C 6,870.9107434210854
invalides_RER C 6,invalides_RER C 7,correspondance,,0.0
invalides_RER C 6,invalides_RER C 8,correspondance,,0.0
invalides_RER C 6,invalides_RER C 9,correspondance,,0.0
invalides_RER C 6,invalides_METRO 8,correspondance,,0.0
invalides_RER C 6,invalides_METRO 10,correspondance,,0.0
musee d'orsay_RER C 6,saint michel_RER C 6,adjacence,RER C 6,1556.7945577524047
musee d'orsay_RER C 6,musee d'orsay_RER C 7,correspondance,,0.0
musee d'orsay_RER C 6,musee d'orsay_RER C 8,correspondance,,0.0
musee d'orsay_RER C 6,musee d'orsay_RER C 9,correspondance,,0.0
saint michel_RER C 6,saint michel_RER C 6,correspondance,,0.0
saint michel_RER C 6,gare d'austerlitz_RER C 6,adjacence,RER C 6,2001.8545587568335
saint michel_RER C 6,saint michel_RER C 7,correspondance,,0.0
saint michel_RER C 6,saint michel_RER C 8,correspondance,,0.0
saint michel_RER C 6,saint michel_RER C 9,correspondance,,0.0
saint michel_RER C 6,saint michel_METRO 4,correspondance,,0.0
saint michel_RER C 6,saint michel_METRO 10,correspondance,,0.0
gare d'austerlitz_RER C 6,gare d'austerlitz_RER C 6,correspondance,,0.0
gare d'austerlitz_RER C 6,bibliotheque francois mitterrand_RER C 6,adjacence,RER C 6,1742.997644949775
gare d'austerlitz_RER C 6,gare d'austerlitz_RER C 7,correspondance,,0.0
gare d'austerlitz_RER C 6,gare d'austerlitz_RER C 8,correspondance,,0.0
gare d'austerlitz_RER C 6,gare d'austerlitz_RER C 9,correspondance,,0.0
gare d'austerlitz_RER C 6,gare d'austerlitz_METRO 5,correspondance,,0.0
gare d'austerlitz_RER C 6,gare d'austerlitz_METRO 10,correspondance,,0.0
bibliotheque francois mitterrand_RER C 6,bibliotheque francois mitterrand_RER C 6,correspondance,,0.0
bibliotheque francois mitterrand_RER C 6,ivry sur seine_RER C 6,adjacence,RER C 6,2129.8551375530233
bibliotheque francois mitterrand_RER C 6,bibliotheque francois mitterrand_RER C 7,correspondance,,0.0
bibliotheque francois mitterrand_RER C 6,bibliotheque francois mitterrand_RER C 8,correspondance,,0.0
bibliotheque francois mitterrand_RER C 6,bibliotheque francois mitterrand_RER C 9,correspondance,,0.0
bibliotheque francois mitterrand_RER C 6,bibliotheque francois mitterrand_METRO 14,correspondance,,0.0
ivry sur seine_RER C 6,vitry sur seine_RER C 6,adjacence,RER C 6,1733.237954222894
ivry sur seine_RER C 6,ivry sur seine_RER C 7,correspondance,,0.0
ivry sur seine_RER C 6,ivry sur seine_RER C 8,correspondance,,0.0
ivry sur seine_RER C 6,ivry sur seine_RER C 9,correspondance,,0.0
vitry sur seine_RER C 6,les ardoines_RER C 6,adjacence,RER C 6,2062.6935747094417
vitry sur seine_RER C 6,vitry sur seine_RER C 7,correspondance,,0.0
vitry sur seine_RER C 6,vitry sur seine_RER C 8,correspondance,,0.0
vitry sur seine_RER C 6,vitry sur seine_RER C 9,correspondance,,0.0
les ardoines_RER C 6,choisy le roi_RER C 6,adjacence,RER C 6,2054.804151996997
les ardoines_RER C 6,les ardoines_RER C 7,correspondance,,0.0
les ardoines_RER C 6,les ardoines_RER C 8,correspondance,,0.0
les ardoines_RER C 6,les ardoines_RER C 9,correspondance,,0.0
choisy le roi_RER C 6,les saules_RER C 6,adjacence,RER C 6,2129.4799989362286
choisy le roi_RER C 6,choisy le roi_RER C 7,correspondance,,0.0
choisy le roi_RER C 6,choisy le roi_RER C 8,correspondance,,0.0
choisy le roi_RER C 6,choisy le roi_RER C 9,correspondance,,0.0
les saules_RER C 6,les saules_RER C 6,correspondance,,0.0
les saules_RER C 6,orly ville_RER C 6,adjacence,RER C 6,1135.8258039695745
les saules_RER C 6,les saules_RER C 7,correspondance,,0.0
les saules_RER C 6,les saules_RER C 8,correspondance,,0.0
les saules_RER C 6,les saules_RER C 9,correspondance,,0.0
orly ville_RER C 6,pont de rungis aeroport d'orly_RER C 6,adjacence,RER C 6,
orly ville_RER C 6,orly ville_RER C 7,correspondance,,0.0
orly ville_RER C 6,orly ville_RER C 8,correspondance,,0.0
orly ville_RER C 6,orly ville_RER C 9,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 6,rungis la fraternelle_RER C 6,adjacence,RER C 6,
pont de rungis aeroport d'orly_RER C 6,pont de rungis aeroport d'orly_RER C 7,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 6,pont de rungis aeroport d'orly_RER C 8,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 6,pont de rungis aeroport d'orly_RER C 9,correspondance,,0.0
rungis la fraternelle_RER C 6,chemin d'antony_RER C 6,adjacence,RER C 6,2989.379134546481
rungis la fraternelle_RER C 6,rungis la fraternelle_RER C 7,correspondance,,0.0
rungis la fraternelle_RER C 6,rungis la fraternelle_RER C 8,correspondance,,0.0
rungis la fraternelle_RER C 6,rungis la fraternelle_RER C 9,correspondance,,0.0
chemin d'antony_RER C 6,massy verrieres_RER C 6,adjacence,RER C 6,3195.73655779683
chemin d'antony_RER C 6,chemin d'antony_RER C 7,correspondance,,0.0
chemin d'antony_RER C 6,chemin d'antony_RER C 8,correspondance,,0.0
chemin d'antony_RER C 6,chemin d'antony_RER C 9,correspondance,,0.0
massy verrieres_RER C 6,massy_RER C 6,adjacence,RER C 6,1519.2330075188231
massy verrieres_RER C 6,massy verrieres_RER C 7,correspondance,,0.0
massy verrieres_RER C 6,massy verrieres_RER C 8,correspondance,,0.0
massy verrieres_RER C 6,massy verrieres_RER C 9,correspondance,,0.0
massy_RER C 6,massy_RER C 6,correspondance,,0.0
massy_RER C 6,bretigny_RER C 6,adjacence,RER C 6,13646.939001835679
massy_RER C 6,massy_RER C 7,correspondance,,0.0
massy_RER C 6,massy_RER C 8,correspondance,,0.0
massy_RER C 6,massy_RER C 9,correspondance,,0.0
bretigny_RER C 6,la norville saint germain les arpajon_RER C 6,adjacence,RER C 6,
bretigny_RER C 6,bretigny_RER C 8,correspondance,,0.0
bretigny_RER C 6,bretigny_RER C 9,correspondance,,0.0
la norville saint germain les arpajon_RER C 6,arpajon_RER C 6,adjacence,RER C 6,
la norville saint germain les arpajon_RER C 6,la norville saint germain les arpajon_RER C 9,correspondance,,0.0
arpajon_RER C 6,egly_RER C 6,adjacence,RER C 6,1350.3648497672723
arpajon_RER C 6,arpajon_RER C 9,correspondance,,0.0
egly_RER C 6,breuillet bruyeres le chatel_RER C 6,adjacence,RER C 6,
egly_RER C 6,egly_RER C 9,correspondance,,0.0
breuillet bruyeres le chatel_RER C 6,breuillet village_RER C 6,adjacence,RER C 6,
breuillet bruyeres le chatel_RER C 6,breuillet bruyeres le chatel_RER C 9,correspondance,,0.0
breuillet village_RER C 6,saint cheron_RER C 6,adjacence,RER C 6,3670.449751012564
breuillet village_RER C 6,breuillet village_RER C 9,correspondance,,0.0
saint cheron_RER C 6,sermaise_RER C 6,adjacence,RER C 6,4433.3604853172155
saint cheron_RER C 6,saint cheron_RER C 9,correspondance,,0.0
sermaise_RER C 6,dourdan_RER C 6,adjacence,RER C 6,4482.0147863068505
sermaise_RER C 6,sermaise_RER C 9,correspondance,,0.0
dourdan_RER C 6,dourdan la foret_RER C 6,adjacence,RER C 6,973.3558386265787
dourdan_RER C 6,dourdan_RER C 9,correspondance,,0.0
dourdan la foret_RER C 6,dourdan la foret_RER C 9,correspondance,,0.0
saint quentin en yvelines_RER C 7,saint cyr_RER C 7,adjacence,RER C 7,2363.3337431346886
saint quentin en yvelines_RER C 7,saint quentin en yvelines_RER C 8,correspondance,,0.0
saint quentin en yvelines_RER C 7,saint quentin en yvelines_RER C 9,correspondance,,0.0
saint cyr_RER C 7,saint cyr_RER C 7,correspondance,,0.0
saint cyr_RER C 7,versailles chantiers_RER C 7,adjacence,RER C 7,4459.04617770882
saint cyr_RER C 7,saint cyr_RER C 8,correspondance,,0.0
saint cyr_RER C 7,saint cyr_RER C 9,correspondance,,0.0
versailles chantiers_RER C 7,viroflay rive gauche_RER C 7,adjacence,RER C 7,2733.360836603974
versailles chantiers_RER C 7,versailles chantiers_RER C 8,correspondance,,0.0
versailles chantiers_RER C 7,versailles chantiers_RER C 9,correspondance,,0.0
viroflay rive gauche_RER C 7,viroflay rive gauche_RER C 7,correspondance,,0.0
viroflay rive gauche_RER C 7,chaville velizy_RER C 7,adjacence,RER C 7,946.1812685074015
viroflay rive gauche_RER C 7,viroflay rive gauche_RER C 8,correspondance,,0.0
viroflay rive gauche_RER C 7,viroflay rive gauche_RER C 9,correspondance,,0.0
chaville velizy_RER C 7,meudon val fleury_RER C 7,adjacence,RER C 7,4289.567355494642
chaville velizy_RER C 7,chaville velizy_RER C 8,correspondance,,0.0
chaville velizy_RER C 7,chaville velizy_RER C 9,correspondance,,0.0
meudon val fleury_RER C 7,issy_RER C 7,adjacence,RER C 7,1816.0006012168792
meudon val fleury_RER C 7,meudon val fleury_RER C 8,correspondance,,0.0
meudon val fleury_RER C 7,meudon val fleury_RER C 9,correspondance,,0.0
issy_RER C 7,clamart_RER C 7,adjacence,RER C 7,1235.3328274670018
issy_RER C 7,issy_RER C 8,correspondance,,0.0
issy_RER C 7,issy_RER C 9,correspondance,,0.0
clamart_RER C 7,clamart_RER C 7,correspondance,,0.0
clamart_RER C 7,pont du garigliano hopital europeen georges pompidou_RER C 7,adjacence,RER C 7,
clamart_RER C 7,clamart_RER C 8,correspondance,,0.0
clamart_RER C 7,clamart_RER C 9,correspondance,,0.0
pont du garigliano hopital europeen georges pompidou_RER C 7,javel_RER C 7,adjacence,RER C 7,
pont du garigliano hopital europeen georges pompidou_RER C 7,pont du garigliano hopital europeen georges pompidou_RER C 8,correspondance,,0.0
pont du garigliano hopital europeen georges pompidou_RER C 7,pont du garigliano hopital europeen georges pompidou_RER C 9,correspondance,,0.0
javel_RER C 7,champ de mars_RER C 7,adjacence,RER C 7,1347.391190618779
javel_RER C 7,javel_RER C 8,correspondance,,0.0
javel_RER C 7,javel_RER C 9,correspondance,,0.0
javel_RER C 7,javel_METRO 8,correspondance,,0.0
javel_RER C 7,javel_METRO 9,correspondance,,0.0
javel_RER C 7,javel_METRO 10,correspondance,,0.0
champ de mars_RER C 7,pont de l'alma_RER C 7,adjacence,RER C 7,1072.3599533421702
champ de mars_RER C 7,champ de mars_RER C 8,correspondance,,0.0
champ de mars_RER C 7,champ de mars_RER C 9,correspondance,,0.0
pont de l'alma_RER C 7,invalides_RER C 7,adjacence,RER C 7,992.5843823711826
pont de l'alma_RER C 7,pont de l'alma_RER C 8,correspondance,,0.0
pont de l'alma_RER C 7,pont de l'alma_RER C 9,correspondance,,0.0
invalides_RER C 7,invalides_RER C 7,correspondance,,0.0
invalides_RER C 7,musee d'orsay_RER C 7,adjacence,RER C 7,870.9107434210854
invalides_RER C 7,invalides_RER C 8,correspondance,,0.0
invalides_RER C 7,invalides_RER C 9,correspondance,,0.0
invalides_RER C 7,invalides_METRO 8,correspondance,,0.0
invalides_RER C 7,invalides_METRO 10,correspondance,,0.0
musee d'orsay_RER C 7,saint michel_RER C 7,adjacence,RER C 7,1452.1846984634644
musee d'orsay_RER C 7,musee d'orsay_RER C 8,correspondance,,0.0
musee d'orsay_RER C 7,musee d'orsay_RER C 9,correspondance,,0.0
saint michel_RER C 7,saint michel_RER C 7,correspondance,,0.0
saint michel_RER C 7,gare d'austerlitz_RER C 7,adjacence,RER C 7,1911.831304575633
saint michel_RER C 7,saint michel_RER C 8,correspondance,,0.0
saint michel_RER C 7,saint michel_RER C 9,correspondance,,0.0
saint michel_RER C 7,saint michel_METRO 4,correspondance,,0.0
saint michel_RER C 7,saint michel_METRO 10,correspondance,,0.0
gare d'austerlitz_RER C 7,gare d'austerlitz_RER C 7,correspondance,,0.0
gare d'austerlitz_RER C 7,bibliotheque francois mitterrand_RER C 7,adjacence,RER C 7,1565.0254570622383
gare d'austerlitz_RER C 7,gare d'austerlitz_RER C 8,correspondance,,0.0
gare d'austerlitz_RER C 7,gare d'austerlitz_RER C 9,correspondance,,0.0
gare d'austerlitz_RER C 7,gare d'austerlitz_METRO 5,correspondance,,0.0
gare d'austerlitz_RER C 7,gare d'austerlitz_METRO 10,correspondance,,0.0
bibliotheque francois mitterrand_RER C 7,bibliotheque francois mitterrand_RER C 7,correspondance,,0.0
bibliotheque francois mitterrand_RER C 7,ivry sur seine_RER C 7,adjacence,RER C 7,1948.815669081914
bibliotheque francois mitterrand_RER C 7,bibliotheque francois mitterrand_RER C 8,correspondance,,0.0
bibliotheque francois mitterrand_RER C 7,bibliotheque francois mitterrand_RER C 9,correspondance,,0.0
bibliotheque francois mitterrand_RER C 7,bibliotheque francois mitterrand_METRO 14,correspondance,,0.0
ivry sur seine_RER C 7,vitry sur seine_RER C 7,adjacence,RER C 7,1733.237954222894
ivry sur seine_RER C 7,ivry sur seine_RER C 8,correspondance,,0.0
ivry sur seine_RER C 7,ivry sur seine_RER C 9,correspondance,,0.0
vitry sur seine_RER C 7,les ardoines_RER C 7,adjacence,RER C 7,2062.6935747094417
vitry sur seine_RER C 7,vitry sur seine_RER C 8,correspondance,,0.0
vitry sur seine_RER C 7,vitry sur seine_RER C 9,correspondance,,0.0
les ardoines_RER C 7,choisy le roi_RER C 7,adjacence,RER C 7,2054.804151996997
les ardoines_RER C 7,les ardoines_RER C 8,correspondance,,0.0
les ardoines_RER C 7,les ardoines_RER C 9,correspondance,,0.0
choisy le roi_RER C 7,les saules_RER C 7,adjacence,RER C 7,1907.9938233740656
choisy le roi_RER C 7,choisy le roi_RER C 8,correspondance,,0.0
choisy le roi_RER C 7,choisy le roi_RER C 9,correspondance,,0.0
les saules_RER C 7,les saules_RER C 7,correspondance,,0.0
les saules_RER C 7,orly ville_RER C 7,adjacence,RER C 7,1131.8489749671978
les saules_RER C 7,les saules_RER C 8,correspondance,,0.0
les saules_RER C 7,les saules_RER C 9,correspondance,,0.0
orly ville_RER C 7,pont de rungis aeroport d'orly_RER C 7,adjacence,RER C 7,
orly ville_RER C 7,orly ville_RER C 8,correspondance,,0.0
orly ville_RER C 7,orly ville_RER C 9,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 7,rungis la fraternelle_RER C 7,adjacence,RER C 7,
pont de rungis aeroport d'orly_RER C 7,pont de rungis aeroport d'orly_RER C 8,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 7,pont de rungis aeroport d'orly_RER C 9,correspondance,,0.0
rungis la fraternelle_RER C 7,chemin d'antony_RER C 7,adjacence,RER C 7,2989.379134546481
rungis la fraternelle_RER C 7,rungis la fraternelle_RER C 8,correspondance,,0.0
rungis la fraternelle_RER C 7,rungis la fraternelle_RER C 9,correspondance,,0.0
chemin d'antony_RER C 7,massy verrieres_RER C 7,adjacence,RER C 7,3195.73655779683
chemin d'antony_RER C 7,chemin d'antony_RER C 8,correspondance,,0.0
chemin d'antony_RER C 7,chemin d'antony_RER C 9,correspondance,,0.0
massy verrieres_RER C 7,massy_RER C 7,adjacence,RER C 7,1657.5491148178744
massy verrieres_RER C 7,massy verrieres_RER C 8,correspondance,,0.0
massy verrieres_RER C 7,massy verrieres_RER C 9,correspondance,,0.0
massy_RER C 7,massy_RER C 7,correspondance,,0.0
massy_RER C 7,massy_RER C 8,correspondance,,0.0
massy_RER C 7,massy_RER C 9,correspondance,,0.0
saint quentin en yvelines_RER C 8,saint cyr_RER C 8,adjacence,RER C 8,2363.3337431346886
saint quentin en yvelines_RER C 8,saint quentin en yvelines_RER C 9,correspondance,,0.0
saint cyr_RER C 8,saint cyr_RER C 8,correspondance,,0.0
saint cyr_RER C 8,versailles chantiers_RER C 8,adjacence,RER C 8,4459.04617770882
saint cyr_RER C 8,saint cyr_RER C 9,correspondance,,0.0
versailles chantiers_RER C 8,viroflay rive gauche_RER C 8,adjacence,RER C 8,2733.360836603974
versailles chantiers_RER C 8,versailles chantiers_RER C 9,correspondance,,0.0
viroflay rive gauche_RER C 8,viroflay rive gauche_RER C 8,correspondance,,0.0
viroflay rive gauche_RER C 8,chaville velizy_RER C 8,adjacence,RER C 8,946.1812685074015
viroflay rive gauche_RER C 8,viroflay rive gauche_RER C 9,correspondance,,0.0
chaville velizy_RER C 8,meudon val fleury_RER C 8,adjacence,RER C 8,4289.567355494642
chaville velizy_RER C 8,chaville velizy_RER C 9,correspondance,,0.0
meudon val fleury_RER C 8,issy_RER C 8,adjacence,RER C 8,1816.0006012168792
meudon val fleury_RER C 8,meudon val fleury_RER C 9,correspondance,,0.0
issy_RER C 8,clamart_RER C 8,adjacence,RER C 8,1344.500126643206
issy_RER C 8,issy_RER C 9,correspondance,,0.0
clamart_RER C 8,clamart_RER C 8,correspondance,,0.0
clamart_RER C 8,pont du garigliano hopital europeen georges pompidou_RER C 8,adjacence,RER C 8,
clamart_RER C 8,clamart_RER C 9,correspondance,,0.0
pont du garigliano hopital europeen georges pompidou_RER C 8,javel_RER C 8,adjacence,RER C 8,
pont du garigliano hopital europeen georges pompidou_RER C 8,pont du garigliano hopital europeen georges pompidou_RER C 9,correspondance,,0.0
javel_RER C 8,champ de mars_RER C 8,adjacence,RER C 8,1347.391190618779
javel_RER C 8,javel_RER C 9,correspondance,,0.0
javel_RER C 8,javel_METRO 8,correspondance,,0.0
javel_RER C 8,javel_METRO 9,correspondance,,0.0
javel_RER C 8,javel_METRO 10,correspondance,,0.0
champ de mars_RER C 8,pont de l'alma_RER C 8,adjacence,RER C 8,1072.3599533421702
champ de mars_RER C 8,champ de mars_RER C 9,correspondance,,0.0
pont de l'alma_RER C 8,invalides_RER C 8,adjacence,RER C 8,992.5843823711826
pont de l'alma_RER C 8,pont de l'alma_RER C 9,correspondance,,0.0
invalides_RER C 8,invalides_RER C 8,correspondance,,0.0
invalides_RER C 8,musee d'orsay_RER C 8,adjacence,RER C 8,870.9107434210854
invalides_RER C 8,invalides_RER C 9,correspondance,,0.0
invalides_RER C 8,invalides_METRO 8,correspondance,,0.0
invalides_RER C 8,invalides_METRO 10,correspondance,,0.0
musee d'orsay_RER C 8,saint michel_RER C 8,adjacence,RER C 8,1556.7945577524047
musee d'orsay_RER C 8,musee d'orsay_RER C 9,correspondance,,0.0
saint michel_RER C 8,saint michel_RER C 8,correspondance,,0.0
saint michel_RER C 8,gare d'austerlitz_RER C 8,adjacence,RER C 8,2001.8545587568335
saint michel_RER C 8,saint michel_RER C 9,correspondance,,0.0
saint michel_RER C 8,saint michel_METRO 4,correspondance,,0.0
saint michel_RER C 8,saint michel_METRO 10,correspondance,,0.0
gare d'austerlitz_RER C 8,gare d'austerlitz_RER C 8,correspondance,,0.0
gare d'austerlitz_RER C 8,bibliotheque francois mitterrand_RER C 8,adjacence,RER C 8,1742.997644949775
gare d'austerlitz_RER C 8,gare d'austerlitz_RER C 9,correspondance,,0.0
gare d'austerlitz_RER C 8,gare d'austerlitz_METRO 5,correspondance,,0.0
gare d'austerlitz_RER C 8,gare d'austerlitz_METRO 10,correspondance,,0.0
bibliotheque francois mitterrand_RER C 8,bibliotheque francois mitterrand_RER C 8,correspondance,,0.0
bibliotheque francois mitterrand_RER C 8,ivry sur seine_RER C 8,adjacence,RER C 8,2129.8551375530233
bibliotheque francois mitterrand_RER C 8,bibliotheque francois mitterrand_RER C 9,correspondance,,0.0
bibliotheque francois mitterrand_RER C 8,bibliotheque francois mitterrand_METRO 14,correspondance,,0.0
ivry sur seine_RER C 8,vitry sur seine_RER C 8,adjacence,RER C 8,1733.237954222894
ivry sur seine_RER C 8,ivry sur seine_RER C 9,correspondance,,0.0
vitry sur seine_RER C 8,les ardoines_RER C 8,adjacence,RER C 8,2062.6935747094417
vitry sur seine_RER C 8,vitry sur seine_RER C 9,correspondance,,0.0
les ardoines_RER C 8,choisy le roi_RER C 8,adjacence,RER C 8,2054.804151996997
les ardoines_RER C 8,les ardoines_RER C 9,correspondance,,0.0
choisy le roi_RER C 8,les saules_RER C 8,adjacence,RER C 8,2129.4799989362286
choisy le roi_RER C 8,choisy le roi_RER C 9,correspondance,,0.0
les saules_RER C 8,les saules_RER C 8,correspondance,,0.0
les saules_RER C 8,orly ville_RER C 8,adjacence,RER C 8,1135.8258039695745
les saules_RER C 8,les saules_RER C 9,correspondance,,0.0
orly ville_RER C 8,pont de rungis aeroport d'orly_RER C 8,adjacence,RER C 8,
orly ville_RER C 8,orly ville_RER C 9,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 8,rungis la fraternelle_RER C 8,adjacence,RER C 8,
pont de rungis aeroport d'orly_RER C 8,pont de rungis aeroport d'orly_RER C 9,correspondance,,0.0
rungis la fraternelle_RER C 8,chemin d'antony_RER C 8,adjacence,RER C 8,2989.379134546481
rungis la fraternelle_RER C 8,rungis la fraternelle_RER C 9,correspondance,,0.0
chemin d'antony_RER C 8,massy verrieres_RER C 8,adjacence,RER C 8,3195.73655779683
chemin d'antony_RER C 8,chemin d'antony_RER C 9,correspondance,,0.0
massy verrieres_RER C 8,massy_RER C 8,adjacence,RER C 8,1501.5295565377953
massy verrieres_RER C 8,massy verrieres_RER C 9,correspondance,,0.0
massy_RER C 8,massy_RER C 8,correspondance,,0.0
massy_RER C 8,savigny sur orge_RER C 8,adjacence,RER C 8,8814.43468182811
massy_RER C 8,massy_RER C 9,correspondance,,0.0
savigny sur orge_RER C 8,epinay sur orge_RER C 8,adjacence,RER C 8,1416.7617041836943
epinay sur orge_RER C 8,epinay sur orge_RER C 8,correspondance,,0.0
epinay sur orge_RER C 8,sainte genevieve des bois_RER C 8,adjacence,RER C 8,2362.9571367272847
sainte genevieve des bois_RER C 8,saint michel sur orge_RER C 8,adjacence,RER C 8,1932.8670209824174
saint michel sur orge_RER C 8,bretigny_RER C 8,adjacence,RER C 8,3258.487239084287
bretigny_RER C 8,marolles en hurepoix_RER C 8,adjacence,RER C 8,4649.226999726091
bretigny_RER C 8,bretigny_RER C 9,correspondance,,0.0
marolles en hurepoix_RER C 8,bouray_RER C 8,adjacence,RER C 8,3637.221855782277
bouray_RER C 8,lardy_RER C 8,adjacence,RER C 8,2956.811994867377
lardy_RER C 8,chamarande_RER C 8,adjacence,RER C 8,2977.373522367041
chamarande_RER C 8,etrechy_RER C 8,adjacence,RER C 8,2764.3355937666834
etrechy_RER C 8,etampes_RER C 8,adjacence,RER C 8,6819.162556413047
etampes_RER C 8,saint martin d'etampes_RER C 8,adjacence,RER C 8,1499.2324358851527
saint quentin en yvelines_RER C 9,saint cyr_RER C 9,adjacence,RER C 9,2363.3337431346886
saint cyr_RER C 9,saint cyr_RER C 9,correspondance,,0.0
saint cyr_RER C 9,versailles chantiers_RER C 9,adjacence,RER C 9,4459.04617770882
versailles chantiers_RER C 9,viroflay rive gauche_RER C 9,adjacence,RER C 9,2733.360836603974
viroflay rive gauche_RER C 9,viroflay rive gauche_RER C 9,correspondance,,0.0
viroflay rive gauche_RER C 9,chaville velizy_RER C 9,adjacence,RER C 9,946.1812685074015
chaville velizy_RER C 9,meudon val fleury_RER C 9,adjacence,RER C 9,4289.567355494642
meudon val fleury_RER C 9,issy_RER C 9,adjacence,RER C 9,1816.0006012168792
issy_RER C 9,clamart_RER C 9,adjacence,RER C 9,1344.500126643206
clamart_RER C 9,clamart_RER C 9,correspondance,,0.0
clamart_RER C 9,pont du garigliano hopital europeen georges pompidou_RER C 9,adjacence,RER C 9,
pont du garigliano hopital europeen georges pompidou_RER C 9,javel_RER C 9,adjacence,RER C 9,
javel_RER C 9,champ de mars_RER C 9,adjacence,RER C 9,1347.391190618779
javel_RER C 9,javel_METRO 8,correspondance,,0.0
javel_RER C 9,javel_METRO 9,correspondance,,0.0
javel_RER C 9,javel_METRO 10,correspondance,,0.0
champ de mars_RER C 9,pont de l'alma_RER C 9,adjacence,RER C 9,1072.3599533421702
pont de l'alma_RER C 9,invalides_RER C 9,adjacence,RER C 9,992.5843823711826
invalides_RER C 9,invalides_RER C 9,correspondance,,0.0
invalides_RER C 9,musee d'orsay_RER C 9,adjacence,RER C 9,870.9107434210854
invalides_RER C 9,invalides_METRO 8,correspondance,,0.0
invalides_RER C 9,invalides_METRO 10,correspondance,,0.0
